index,entry_id,source_text,original_title,canonical_title,canonical_title_status,platform,source_section,system_release_year,source_order,decade,release_version_identification,region,cover_source,cover_source_url,local_downloaded_image_path,verification_status,asterisk_marked_in_source,notes
86,VG-0087,* Mortal Kombat,Mortal Kombat,Mortal Kombat,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,20,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
87,VG-0088,* Mortal Kombat II (32x),Mortal Kombat II (32x),Mortal Kombat II,SOURCE_LABEL_PENDING_VERIFICATION,Sega 32X,Sega Genesis/32X,1994.0,21,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Source note: 32x
88,VG-0089,*Musha,Musha,Musha,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,22,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
89,VG-0090,* NBA Jam,NBA Jam,NBA Jam,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,23,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
90,VG-0091,*Pocahontas,Pocahontas,Pocahontas,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,24,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
91,VG-0092,*Quackshot,Quackshot,Quackshot,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,25,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
92,VG-0093,* Raiden Trad,Raiden Trad,Raiden Trad,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,26,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
93,VG-0094,* Robocop vs Terminator,Robocop vs Terminator,RoboCop Versus The Terminator,CONSERVATIVE_NORMALIZATION,Sega Genesis,Sega Genesis/32X,1989.0,27,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
94,VG-0095,*The Simpsons: Bart vs Space Mutants,The Simpsons: Bart vs Space Mutants,The Simpsons: Bart vs Space Mutants,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,28,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
95,VG-0096,* Shinobi III,Shinobi III,Shinobi III,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,29,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
96,VG-0097,* Sonic 1,Sonic 1,Sonic 1,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,30,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
97,VG-0098,* Sonic 2,Sonic 2,Sonic 2,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,31,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
98,VG-0099,* Sonic 3,Sonic 3,Sonic 3,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,32,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
99,VG-0100,*Space Harrier (32X),Space Harrier (32X),Space Harrier,SOURCE_LABEL_PENDING_VERIFICATION,Sega 32X,Sega Genesis/32X,1994.0,33,1990s,32X version,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Source note: 32X
100,VG-0101,*Star Wars Arcade (32X),Star Wars Arcade (32X),Star Wars Arcade,SOURCE_LABEL_PENDING_VERIFICATION,Sega 32X,Sega Genesis/32X,1994.0,34,1990s,32X version,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Source note: 32X
101,VG-0102,* Streets Of Rage,Streets Of Rage,Streets Of Rage,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,35,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
102,VG-0103,* Streets Of Rage 2,Streets Of Rage 2,Streets Of Rage 2,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,36,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
103,VG-0104,*Streets Of Rage 3,Streets Of Rage 3,Streets Of Rage 3,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,37,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
104,VG-0105,*Strider,Strider,Strider,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,38,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
105,VG-0106,* Super Street Fighter II,Super Street Fighter II,Super Street Fighter II,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,39,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
106,VG-0107,* The Ooze,The Ooze,The Ooze,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,40,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
107,VG-0108,* The Punisher,The Punisher,The Punisher,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,41,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
108,VG-0109,* ToeJam & Earl,ToeJam & Earl,ToeJam & Earl,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,42,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
109,VG-0110,*Thunderforce IV,Thunderforce IV,Thunderforce IV,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,43,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
110,VG-0111,* Vectorman,Vectorman,Vectorman,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,44,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
111,VG-0112,*Virtua Fighter (32X),Virtua Fighter (32X),Virtua Fighter,SOURCE_LABEL_PENDING_VERIFICATION,Sega 32X,Sega Genesis/32X,1994.0,45,1990s,32X version,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Source note: 32X
112,VG-0113,*World Of Illusion,World Of Illusion,World Of Illusion,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,46,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
113,VG-0114,* X-Men 2 Clone Wars,X-Men 2 Clone Wars,X-Men 2 Clone Wars,SOURCE_LABEL_PENDING_VERIFICATION,Sega Genesis,Sega Genesis/32X,1989.0,47,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
114,VG-0115,*Zombies At My Neighbors,Zombies At My Neighbors,Zombies Ate My Neighbors,CONSERVATIVE_NORMALIZATION,Sega Genesis,Sega Genesis/32X,1989.0,48,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
115,VG-0116,*Kirby's Dreamland,Kirby's Dreamland,Kirby's Dream Land,CONSERVATIVE_NORMALIZATION,Game Boy,Game Boy / Game Boy Color,1989.0,1,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
116,VG-0117,* Kirby's Dream Land II,Kirby's Dream Land II,Kirby's Dream Land II,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy,Game Boy / Game Boy Color,1989.0,2,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
117,VG-0118,*Legend Of Zelda Oracle Of Ages,Legend Of Zelda Oracle Of Ages,The Legend of Zelda: Oracle of Ages,CONSERVATIVE_NORMALIZATION,Game Boy Color,Game Boy / Game Boy Color,1998.0,3,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
118,VG-0119,*Megaman V,Megaman V,Mega Man V,CONSERVATIVE_NORMALIZATION,Game Boy,Game Boy / Game Boy Color,1989.0,4,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
119,VG-0120,*Metroid II,Metroid II,Metroid II,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy,Game Boy / Game Boy Color,1989.0,5,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
120,VG-0121,*Shantae,Shantae,Shantae,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Color,Game Boy / Game Boy Color,1998.0,6,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
121,VG-0122,*Super Mario Bros. Deluxe,Super Mario Bros. Deluxe,Super Mario Bros. Deluxe,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Color,Game Boy / Game Boy Color,1998.0,7,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
122,VG-0123,*Tetris,Tetris,Tetris,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy,Game Boy / Game Boy Color,1989.0,8,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
123,VG-0124,* Tetris DX,Tetris DX,Tetris DX,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Color,Game Boy / Game Boy Color,1998.0,9,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
124,VG-0125,* Wario Land,Wario Land,Wario Land: Super Mario Land 3,CONSERVATIVE_NORMALIZATION,Game Boy,Game Boy / Game Boy Color,1989.0,10,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
125,VG-0126,* Wario Land II,Wario Land II,Wario Land II,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy,Game Boy / Game Boy Color,1989.0,11,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
126,VG-0127,*Wario Land 3,Wario Land 3,Wario Land 3,SOURCE_LABEL_PENDING_VERIFICATION,Game Boy Color,Game Boy / Game Boy Color,1998.0,12,1990s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,
127,VG-0128,Alien Crush,Alien Crush,Alien Crush,SOURCE_LABEL_PENDING_VERIFICATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,1,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
128,VG-0129,Batman,Batman,Batman,SOURCE_LABEL_PENDING_VERIFICATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,2,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
129,VG-0130,Blazing Lasers,Blazing Lasers,Blazing Lasers,SOURCE_LABEL_PENDING_VERIFICATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,3,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
130,VG-0131,Bloody Wolf,Bloody Wolf,Bloody Wolf,SOURCE_LABEL_PENDING_VERIFICATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,4,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
131,VG-0132,Bonks Adventure,Bonks Adventure,Bonk's Adventure,CONSERVATIVE_NORMALIZATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,5,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
132,VG-0133,Bonks Adventure 2,Bonks Adventure 2,Bonk's Revenge,CONSERVATIVE_NORMALIZATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,6,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
133,VG-0134,Bonks Adventure 3,Bonks Adventure 3,Bonk 3: Bonk's Big Adventure,CONSERVATIVE_NORMALIZATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,7,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
134,VG-0135,Devils Crush,Devils Crush,Devil's Crush,CONSERVATIVE_NORMALIZATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,8,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
135,VG-0136,Dracula X,Dracula X,Dracula X,SOURCE_LABEL_PENDING_VERIFICATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,9,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
136,VG-0137,Final Zone II,Final Zone II,Final Zone II,SOURCE_LABEL_PENDING_VERIFICATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,10,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
137,VG-0138,Galaga 88,Galaga 88,Galaga 88,SOURCE_LABEL_PENDING_VERIFICATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,11,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
138,VG-0139,Galaga 90,Galaga 90,Galaga 90,SOURCE_LABEL_PENDING_VERIFICATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,12,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
139,VG-0140,Gates Of Thunder,Gates Of Thunder,Gates Of Thunder,SOURCE_LABEL_PENDING_VERIFICATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,13,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
140,VG-0141,Gradius,Gradius,Gradius,SOURCE_LABEL_PENDING_VERIFICATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,14,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
141,VG-0142,The Legendary Axe,The Legendary Axe,The Legendary Axe,SOURCE_LABEL_PENDING_VERIFICATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,15,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
142,VG-0143,Lords Of Thunder,Lords Of Thunder,Lords Of Thunder,SOURCE_LABEL_PENDING_VERIFICATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,16,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
143,VG-0144,Neutopia,Neutopia,Neutopia,SOURCE_LABEL_PENDING_VERIFICATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,17,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
144,VG-0145,Ninja Spirit,Ninja Spirit,Ninja Spirit,SOURCE_LABEL_PENDING_VERIFICATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,18,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
145,VG-0146,Outrun,Outrun,Outrun,SOURCE_LABEL_PENDING_VERIFICATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,19,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
146,VG-0147,Raiden,Raiden,Raiden,SOURCE_LABEL_PENDING_VERIFICATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,20,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
147,VG-0148,R-Type,R-Type,R-Type,SOURCE_LABEL_PENDING_VERIFICATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,21,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
148,VG-0149,Soldier Blade,Soldier Blade,Soldier Blade,SOURCE_LABEL_PENDING_VERIFICATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,22,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
149,VG-0150,Super Star Solider,Super Star Solider,Super Star Soldier,CONSERVATIVE_NORMALIZATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,23,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
150,VG-0151,Ys,Ys,Ys,SOURCE_LABEL_PENDING_VERIFICATION,TurboGrafx-16 ecosystem (source label),TurboGrafx-16,1989.0,24,1970s-1980s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,False,Verify TurboGrafx-16 vs TurboGrafx-CD/PC Engine version and region before cover retrieval.
